"probe","AGI","symbol","log2ratio","eBayes.p.value","annot"
"259896_at","AT1G71500","",-1.60786586230408,3.37397631857582e-05,"Rieske (2Fe-2S) domain-containing protein; similar to Rieske [2Fe-2S] domain, putative [Oryza sativa (ISS) [Ostreococcus tauri] (GB:CAL51406.1); similar to Os11g0242400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067589.1); contains InterPro domain Rieske [2Fe-2S] region; (InterPro:IPR005806)"
"259911_at","AT1G72680","",1.85733000419250,3.00296745020594e-05,"cinnamyl-alcohol dehydrogenase, putative; similar to mannitol dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT4G39330.1); similar to Alcohol dehydrogenase superfamily, zinc-containing; D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding [Medicago truncatula] (GB:ABE84701.1); contains InterPro domain GroES-like; (InterPro:IPR011032); contains InterPro domain Alcohol dehydrogenase superfamily, zinc-containing; (InterPro:IPR002085); contains InterPro domain Alcohol dehydrogenase, zinc-binding; (InterPro:IPR013149); contains InterPro domain Alcohol dehydrogenase, zinc-containing; (InterPro:IPR002328); contains InterPro domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding; (InterPro:IPR006140); contains InterPro domain Alcohol dehydrogenase GroES-like; (InterPro:IPR013154)"
"259925_at","AT1G75040","PR-5, PR5",6.13817024491983,9.4001931070313e-08,"Thaumatin-like protein involved in response to pathogens.  mRNA level of the PR-5 gene (At1g75040)is significantly changed after cutting the inflorescence stem indicating the existence of a network of signal transducing pathways as other stress-regulated genes (At5g01410, At3g17800, At1g29930)do not response to the treatment., Thaumatin-like protein involved in response to pathogens.  mRNA level of the PR-5 gene (At1g75040)is significantly changed after cutting the inflorescence stem indicating the existence of a network of signal transducing pathways as other stress-regulated genes (At5g01410, At3g17800, At1g29930)do not response to the treatment."
"259955_s_at","AT1G19350, AT1G75080","BES1, BZR2, BZR1",-1.03589315899847,0.0107426978246109,"Encodes brassinosteroid (BR) signalling protein that accumulates in the nucleus as dephosphorylated form in response to BRs. Is phosphorylated by the BIN2 GSK3 kinase. It synergistically interacts with BIM1 to bind to E box sequences (CANNTG). The protein contains a nuclear localization signal (NLS), followed by a highly conserved amino-terminal domain (N) shared by all family members, a BIN2 phosphorylation domain (P), a PEST motif, involved in protein degradation in the absence of BR, and a carboxyl-terminal domain., Encodes brassinosteroid (BR) signalling protein that accumulates in the nucleus as dephosphorylated form in response to BRs. Is phosphorylated by the BIN2 GSK3 kinase. It synergistically interacts with BIM1 to bind to E box sequences (CANNTG). The protein contains a nuclear localization signal (NLS), followed by a highly conserved amino-terminal domain (N) shared by all family members, a BIN2 phosphorylation domain (P), a PEST motif, involved in protein degradation in the absence of BR, and a carboxyl-terminal domain., Encodes a positive regulator of the brassinosteroid (BR) signalling pathway that mediates both downstream BR responses and negative feedback regulation of BR biosynthesis."
"259981_at","AT1G76450","",-1.6690848811484,0.000141534511161571,"oxygen-evolving complex-related; Identical to Unknown thylakoid lumen protein, chloroplast precursor [Arabidopsis Thaliana] (GB:Q9S720); similar to thylakoid lumen protein, chloroplast precursor-related [Medicago truncatula] (GB:ABE82597.1); similar to Os08g0512500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062219.1)"
"259983_at","AT1G76490","HMG1, HMGR1",-1.07999444658029,0.000480808708134583,"Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine, Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine"
"259992_at","AT1G67970","AT-HSFA8, HSFA8",-1.21802629868625,0.000307577797521598,"member of Heat Stress Transcription Factor (Hsf) family, member of Heat Stress Transcription Factor (Hsf) family"
"260005_at","AT1G67920","",1.19956382059986,0.00152218749320952,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24600.1)"
"260007_at","AT1G67870","",-1.54114057171468,0.00230962597207804,"glycine-rich protein; similar to ATEM1 (Early methionine labelled) [Arabidopsis thaliana] (TAIR:AT3G51810.1); similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05440.2); similar to ENSANGP00000018997 [Anopheles gambiae str. PEST] (GB:XP_309858.3)"
"260012_at","AT1G67865","",-3.21925349027647,8.7966108162575e-07,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G67860.1)"
"260014_at","AT1G68010","HPR",-1.89996131911323,9.97200569822123e-06,"Encodes hydroxypyruvate reductase."
"260044_at","AT1G73655","",-1.85126633037152,7.46193633156062e-06,"immunophilin / FKBP-type peptidyl-prolyl cis-trans isomerase family protein; similar to immunophilin / FKBP-type peptidyl-prolyl cis-trans isomerase family protein [Arabidopsis thaliana] (TAIR:AT1G18170.1); similar to hypothetical protein MtrDRAFT_AC139526g24v1 [Medicago truncatula] (GB:ABE80155.1); contains InterPro domain Peptidylprolyl isomerase, FKBP-type; (InterPro:IPR001179)"
"260070_at","AT1G73830","BEE3",-1.43848836111572,0.0107175517794868,"BEE3 (BR ENHANCED EXPRESSION 3); DNA binding / transcription factor; similar to BEE1 (BR ENHANCED EXPRESSION 1), transcription factor [Arabidopsis thaliana] (TAIR:AT1G18400.1); similar to putative bZIPtranscription factor protein [Brassica oleracea] (GB:AAW81732.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)"
"260089_at","AT1G73170","",-1.14282724125083,0.00133711194626408,"ATP binding / ATP-dependent peptidase/ nucleoside-triphosphatase/ nucleotide binding / serine-type endopeptidase; similar to sporulation protein-related [Arabidopsis thaliana] (TAIR:AT3G10420.2); similar to ATPase-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAC79945.1); similar to Os07g0187400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059076.1); similar to Os06g0155600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056852.1); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain Peptidase S16, lon protease; (InterPro:IPR001984); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"
"260101_at","AT1G73260","",2.13104398319782,6.43230506791363e-05,"trypsin and protease inhibitor family protein / Kunitz family protein; similar to trypsin and protease inhibitor family protein / Kunitz family protein [Arabidopsis thaliana] (TAIR:AT1G17860.1); similar to trypsin inhibitor propeptide [Brassica oleracea] (GB:AAB68964.1); contains InterPro domain Proteinase inhibitor I3, Kunitz legume; (InterPro:IPR002160); contains InterPro domain Kunitz inhibitor ST1-like; (InterPro:IPR011065)"
"260106_at","AT1G35420","",-1.57690742951954,1.84148623359613e-05,"dienelactone hydrolase family protein; similar to dienelactone hydrolase family protein [Arabidopsis thaliana] (TAIR:AT3G23600.1); similar to Dienelactone hydrolase [Medicago truncatula] (GB:ABE94325.1); contains InterPro domain Dienelactone hydrolase; (InterPro:IPR002925)"
"260165_at","AT1G79850","CS17, PRPS17, RPS17",-1.19178321849654,0.000803670502484482,"nuclear-encoded 30S chloroplast ribosomal protein S17, nuclear-encoded 30S chloroplast ribosomal protein S17, nuclear-encoded 30S chloroplast ribosomal protein S17"
"260203_at","AT1G52890","ANAC019",2.38548397241338,0.00133928672327156,"encodes a NAC transcription factor whose expression is induced by drought, high salt, and abscisic acid. This gene binds to ERD1 promoter in vitro."
"260221_at","AT1G74670","",-3.7653908941735,1.23386173746265e-05,"gibberellin-responsive protein, putative; similar to GASA4 (GAST1 PROTEIN HOMOLOG 4) [Arabidopsis thaliana] (TAIR:AT5G15230.1); similar to Gip1-like protein [Populus tomentosa] (GB:AAV84588.1); contains InterPro domain Gibberellin regulated protein; (InterPro:IPR003854)"
"260236_at","AT1G74470","",-1.64823369060087,4.48703130300854e-05,"Encodes for a multifunctional protein with geranylgeranyl reductase activity shown to catalyze the reduction of prenylated geranylgeranyl-chlorophyll a to phytyl-chlorophyll a (chlorophyll a) and free geranylgeranyl pyrophosphate to phytyl pyrophosphate."
"260267_at","AT1G68530","CER6, CUT1, G2, KCS6, POP1",-1.01179233452375,0.00861371246340953,"involved in wax biosynthesis; required for elongation of C24 very-long-chain fatty acids, involved in wax biosynthesis; required for elongation of C24 very-long-chain fatty acids, involved in wax biosynthesis; required for elongation of C24 very-long-chain fatty acids, involved in wax biosynthesis; required for elongation of C24 very-long-chain fatty acids, involved in wax biosynthesis; required for elongation of C24 very-long-chain fatty acids"
"260284_at","AT1G80380","",-1.00633260407849,0.00189908664817092,"encodes a glycerate kinase which catalyzes the last step of photorespiration C2 cycle."
"260327_at","AT1G63840","",1.89368698502102,0.000128217257699596,"zinc finger (C3HC4-type RING finger) family protein; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT5G41400.1); similar to Zinc finger, RING-type; RINGv [Medicago truncatula] (GB:ABD28706.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
"260362_at","AT1G70530","",1.05351720424173,0.000368908286537167,"protein kinase family protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G40380.1); similar to Protein kinase domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA93633.2); similar to Os05g0130100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054549.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Protein of unknown function DUF26; (InterPro:IPR002902); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"
"260370_at","AT1G69740","HEMB1, HEMB1",-1.03783742513744,0.00149978131361551,"HEMB1; Identical to Delta-aminolevulinic acid dehydratase, chloroplast precursor (EC 4.2.1.24) (Porphobilinogen synthase) (ALADH) [Arabidopsis Thaliana] (GB:Q9SFH9); similar to HEMB2, porphobilinogen synthase [Arabidopsis thaliana] (TAIR:AT1G44318.1); similar to Delta-aminolevulinic acid dehydratase, chloroplast precursor (Porphobilinogen synthase) (ALADH) (GB:P43210); similar to aminolevulinate dehydratase (GB:2114378A); similar to aminolevulinate dehydratase [Raphanus sativus] (GB:AAK15323.1); contains InterPro domain Delta-aminolevulinic acid dehydratase; (InterPro:IPR001731), HEMB1; porphobilinogen synthase; Identical to Delta-aminolevulinic acid dehydratase, chloroplast precursor (EC 4.2.1.24) (Porphobilinogen synthase) (ALADH) [Arabidopsis Thaliana] (GB:Q9SFH9); similar to HEMB2, porphobilinogen synthase [Arabidopsis thaliana] (TAIR:AT1G44318.1); similar to Delta-aminolevulinic acid dehydratase, chloroplast precursor (Porphobilinogen synthase) (ALADH) (GB:P43210); similar to aminolevulinate dehydratase (GB:2114378A); similar to aminolevulinate dehydratase [Raphanus sativus] (GB:AAK15323.1); contains InterPro domain Delta-aminolevulinic acid dehydratase; (InterPro:IPR001731)"
"260391_at","AT1G74020","SS2",1.36241804025312,0.00131468130774986,"Encodes AtSS-2 strictosidine synthase."
"260392_at","AT1G74030","",1.23989963422460,0.00434969233720109,"enolase, putative; similar to LOS2 (Low expression of osmotically responsive genes 1), phosphopyruvate hydratase [Arabidopsis thaliana] (TAIR:AT2G36530.1); similar to Os09g0375000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063034.1); similar to phosphopyruvate hydratase [Dictyostelium discoideum AX4] (GB:XP_639231.1); contains InterPro domain Enolase; (InterPro:IPR000941)"
"260408_at","AT1G69880","ATH8",6.054036220483,1.05028129495924e-08,"ATH8 (thioredoxin H-type 8); thiol-disulfide exchange intermediate; similar to ATH7 (thioredoxin H-type 7), thiol-disulfide exchange intermediate [Arabidopsis thaliana] (TAIR:AT1G59730.1); similar to thioredoxin [Glycine max] (GB:AAS88427.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Thioredoxin-related; (InterPro:IPR006662); contains InterPro domain Thioredoxin domain 2; (InterPro:IPR006663); contains InterPro domain Thioredoxin domain; (InterPro:IPR013766); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335)"
"260410_at","AT1G69870","",2.34696701396688,1.61583435351054e-05,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G27080.1); similar to Os03g0687000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050937.1); similar to nitrate transporter NRT1-5 [Glycine max] (GB:BAB19760.1); similar to Os01g0913300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045170.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)"
"260412_at","AT1G69830","AMY3, ATAMY3",-1.01856826462150,0.00147018714293891,"Encodes a plastid-localized &#945;-amylase. Expression is reduced in the SEX4 mutant. Loss of function mutations show normal diurnal pattern of starch accumulation/degradation.  Expression follows circadian rhythms., Encodes a plastid-localized &#945;-amylase. Expression is reduced in the SEX4 mutant. Loss of function mutations show normal diurnal pattern of starch accumulation/degradation.  Expression follows circadian rhythms."
"260427_at","AT1G72430","",-1.78534936734509,7.6903982923612e-05,"auxin-responsive protein-related; similar to auxin-responsive protein-related [Arabidopsis thaliana] (TAIR:AT1G17345.1); similar to Os08g0452500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061954.1); similar to auxin-induced protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD36435.1); contains InterPro domain Auxin responsive SAUR protein; (InterPro:IPR003676)"
"260481_at","AT1G10960","ATFD1",-1.24407854647648,0.000206356901681934,"ATFD1 (FERREDOXIN 1); electron carrier/ iron ion binding; Identical to Ferredoxin-2, chloroplast precursor (PETF2) [Arabidopsis Thaliana] (GB:O04090); similar to FED A (FERREDOXIN 2), electron carrier/ iron ion binding [Arabidopsis thaliana] (TAIR:AT1G60950.1); similar to Ferredoxin-1, chloroplast precursor (Ferredoxin I) (GB:O04683); contains InterPro domain 2Fe-2S Ferredoxin-like fold; (InterPro:IPR012675); contains InterPro domain 2Fe-2S ferredoxin, iron-sulfur binding site; (InterPro:IPR006058); contains InterPro domain Ferredoxin [2Fe-2S], plant; (InterPro:IPR010241); contains InterPro domain Ferredoxin; (InterPro:IPR001041); contains InterPro domain 2Fe-2S ferredoxin subdomain; (InterPro:IPR006057)"
"260490_at","AT1G51500","ABCG12, CER5, D3, WBC12",-1.43298223815669,0.00190407526126451,"Encodes an ABC transporter involved in cuticular wax biosynthesis. Lines carrying recessive mutations in this locus have weakly glaucous stem surface, and relative elevated secondary alcohols and ketones., Encodes an ABC transporter involved in cuticular wax biosynthesis. Lines carrying recessive mutations in this locus have weakly glaucous stem surface, and relative elevated secondary alcohols and ketones., Encodes an ABC transporter involved in cuticular wax biosynthesis. Lines carrying recessive mutations in this locus have weakly glaucous stem surface, and relative elevated secondary alcohols and ketones., Encodes an ABC transporter involved in cuticular wax biosynthesis. Lines carrying recessive mutations in this locus have weakly glaucous stem surface, and relative elevated secondary alcohols and ketones."
