ATnumber,BacterialPathogen,FungalPathogen,Herbivore,Virus,Cold,Heat,Osmotic,UVB,Wound,Drought,Genotoxic,Unannotated
At1g57670,0,0,0,0,0,0,0,0,0,0,0,1
At1g57700,0,0,0,0,0,0,0,0,0,0,0,1
At1g57760,0,0,0,0,0,0,0,0,0,0,0,1
At1g57770,0,0,0,0,0,0,0,0,0,0,0,1
At5g17530,0,0,0,0,0,0,0,0,0,0,0,1
At1g77310,0,0,0,0,0,0,0,0,0,0,0,1
At5g16880,0,0,0,0,0,0,0,0,0,0,0,1
At5g17020,0,0,0,0,0,0,0,0,0,0,0,1
At5g17410,0,0,0,0,0,0,0,0,0,0,0,1
At5g17470,0,0,0,0,0,0,0,0,0,0,0,1
At5g17480,0,0,0,0,0,0,0,0,0,0,0,1
At5g17510,0,0,0,0,0,0,0,0,0,0,0,1
At5g17540,0,0,0,0,0,0,0,0,0,0,0,1
At5g17580,0,0,0,0,0,0,0,0,0,0,0,1
At5g17610,0,0,0,0,0,0,0,0,0,0,0,1
At5g17570,0,0,0,0,0,0,0,0,0,0,0,1
At5g16820,0,0,0,0,0,0,0,0,0,0,0,1
At5g16760,0,0,0,0,0,0,0,0,0,0,0,1
At5g16840,0,0,0,0,0,0,0,0,0,0,0,1
At5g16830,0,0,0,0,0,0,0,0,0,0,0,1
At5g16710,0,0,0,0,0,0,0,0,0,0,0,1
At5g16790,0,0,0,0,0,0,0,0,0,0,0,1
At5g16860,0,0,0,0,0,0,0,0,0,0,0,1
At5g17070,0,0,0,0,0,0,0,0,0,0,0,1
At5g17080,0,0,0,0,0,0,0,0,0,0,0,1
At5g17100,0,0,0,0,0,0,0,0,0,0,0,1
At5g17130,0,0,0,0,0,0,0,0,0,0,0,1
At5g17140,0,0,0,0,0,0,0,0,0,0,0,1
At5g17150,0,0,0,0,0,0,0,0,0,0,0,1
At5g15980,0,0,0,0,0,0,0,0,0,0,0,1
At5g16070,0,0,0,0,0,0,0,0,0,0,0,1
At5g15930,0,0,0,0,0,0,0,0,0,0,0,1
At5g16050,0,0,0,0,0,0,0,0,0,0,0,1
At5g16100,0,0,0,0,0,0,0,0,0,0,0,1
At5g16210,0,0,0,0,0,0,0,0,0,0,0,1
At5g16220,0,0,0,0,0,0,0,0,0,0,0,1
At5g16150,0,0,0,0,0,0,0,0,0,0,0,1
At5g15710,0,0,0,0,0,0,0,0,0,0,0,1
At5g15760,0,0,0,0,0,0,0,0,0,0,0,1
At5g15810,0,0,0,0,0,0,0,0,0,0,0,1
At5g15880,0,0,0,0,0,0,0,0,0,0,0,1
At5g15900,0,0,0,0,0,0,0,0,0,0,0,1
At5g15920,0,0,0,0,0,0,0,0,0,0,0,1
At5g15020,0,0,0,0,0,0,0,0,0,0,0,1
At5g15100,0,0,0,0,0,0,0,0,0,0,0,1
At5g15110,0,0,0,0,0,0,0,0,0,0,0,1
At5g14970,0,0,0,0,0,0,0,0,0,0,0,1
At5g15420,0,0,0,0,0,0,0,0,0,0,0,1
At5g15480,0,0,0,0,0,0,0,0,0,0,0,1
At5g15560,0,0,0,0,0,0,0,0,0,0,0,1
At5g15570,0,0,0,0,0,0,0,0,0,0,0,1
At5g15590,0,0,0,0,0,0,0,0,0,0,0,1
At5g15610,0,0,0,0,0,0,0,0,0,0,0,1
At5g14950,0,0,0,0,0,0,0,0,0,0,0,1
At5g14980,0,0,0,0,0,0,0,0,0,0,0,1
At5g14990,0,0,0,0,0,0,0,0,0,0,0,1
At5g15000,0,0,0,0,0,0,0,0,0,0,0,1
At5g15010,0,0,0,0,0,0,0,0,0,0,0,1
At1g31670,0,0,0,0,0,0,0,0,0,0,0,1
At1g31640,0,0,0,0,0,0,0,0,0,0,0,1
At1g31630,0,0,0,0,0,0,0,0,0,0,0,1
At1g31620,0,0,0,0,0,0,0,0,0,0,0,1
At5g14770,0,0,0,0,0,0,0,0,0,0,0,1
At5g14830,0,0,0,0,0,0,0,0,0,0,0,1
At5g14840,0,0,0,0,0,0,0,0,0,0,0,1
At5g14860,0,0,0,0,0,0,0,0,0,0,0,1
At5g14870,0,0,0,0,0,0,0,0,0,0,0,1
At5g14890,0,0,0,0,0,0,0,0,0,0,0,1
At5g14800,0,0,0,0,0,0,0,0,0,0,0,1
At5g14850,0,0,0,0,0,0,0,0,0,0,0,1
At5g14900,0,0,0,0,0,0,0,0,0,0,0,1
At5g35350,0,0,0,0,0,0,0,0,0,0,0,1
At5g35380,0,0,0,0,0,0,0,0,0,0,0,1
At5g35390,0,0,0,0,0,0,0,0,0,0,0,1
At5g35400,0,0,0,0,0,0,0,0,0,0,0,1
At5g35330,0,0,0,0,0,0,0,0,0,0,0,1
At5g35410,0,0,0,0,0,0,0,0,0,0,0,1
At5g35420,0,0,0,0,0,0,0,0,0,0,0,1
At5g36260,0,0,0,0,0,0,0,0,0,0,0,1
At5g36270,0,0,0,0,0,0,0,0,0,0,0,1
At5g36280,0,0,0,0,0,0,0,0,0,0,0,1
At5g36290,0,0,0,0,0,0,0,0,0,0,0,1
At5g36230,0,0,0,0,0,0,0,0,0,0,0,1
At5g36250,0,0,0,0,0,0,0,0,0,0,0,1
At1g48910,0,0,0,0,0,0,0,0,0,0,0,1
At1g48880,0,0,0,0,0,0,0,0,0,0,0,1
At1g48870,0,0,0,0,0,0,0,0,0,0,0,1
At1g48860,0,0,0,0,0,0,0,0,0,0,0,1
At1g50750,0,0,0,0,0,0,0,0,0,0,0,1
At1g29710,0,0,0,0,0,0,0,0,0,0,0,1
At1g31720,0,0,0,0,0,0,0,0,0,0,0,1
At5g34870,0,0,0,0,0,0,0,0,0,0,0,1
At5g34880,0,0,0,0,0,0,0,0,0,0,0,1
At5g34900,0,0,0,0,0,0,0,0,0,0,0,1
At5g34990,0,0,0,0,0,0,0,0,0,0,0,1
At5g35090,0,0,0,0,0,0,0,0,0,0,0,1
At5g35130,0,0,0,0,0,0,0,0,0,0,0,1
At5g35150,0,0,0,0,0,0,0,0,0,0,0,1
At5g35200,0,0,0,0,0,0,0,0,0,0,0,1
At5g35210,0,0,0,0,0,0,0,0,0,0,0,1
At5g35230,0,0,0,0,0,0,0,0,0,0,0,1
At5g35240,0,0,0,0,0,0,0,0,0,0,0,1
At5g35250,0,0,0,0,0,0,0,0,0,0,0,1
At5g35260,0,0,0,0,0,0,0,0,0,0,0,1
At5g35270,0,0,0,0,0,0,0,0,0,0,0,1
At5g35280,0,0,0,0,0,0,0,0,0,0,0,1
At5g35290,0,0,0,0,0,0,0,0,0,0,0,1
At5g35300,0,0,0,0,0,0,0,0,0,0,0,1
At5g34800,0,0,0,0,0,0,0,0,0,0,0,1
At5g34820,0,0,0,0,0,0,0,0,0,0,0,1
At5g34830,0,0,0,0,0,0,0,0,0,0,0,1
At5g29397,0,0,0,0,0,0,0,0,0,0,0,1
At5g29958,0,0,0,0,0,0,0,0,0,0,0,1
At5g30820,0,0,0,0,0,0,0,0,0,0,0,1
At5g30426,0,0,0,0,0,0,0,0,0,0,0,1
At5g29771,0,0,0,0,0,0,0,0,0,0,0,1
At5g30145,0,0,0,0,0,0,0,0,0,0,0,1
At5g31017,0,0,0,0,0,0,0,0,0,0,0,1
At5g32202,0,0,0,0,0,0,0,0,0,0,0,1
At5g33240,0,0,0,0,0,0,0,0,0,0,0,1
At5g33260,0,0,0,0,0,0,0,0,0,0,0,1
At5g33340,0,0,0,0,0,0,0,0,0,0,0,1
At5g33350,0,0,0,0,0,0,0,0,0,0,0,1
At5g33380,0,0,0,0,0,0,0,0,0,0,0,1
At5g34450,0,0,0,0,0,0,0,0,0,0,0,1
At5g34460,0,0,0,0,0,0,0,0,0,0,0,1
At5g34770,0,0,0,0,0,0,0,0,0,0,0,1
At5g34790,0,0,0,0,0,0,0,0,0,0,0,1
At5g29060,0,0,0,0,0,0,0,0,0,0,0,1
At5g29070,0,0,0,0,0,0,0,0,0,0,0,1
At5g29090,0,0,0,0,0,0,0,0,0,0,0,1
At5g29100,0,0,0,0,0,0,0,0,0,0,0,1
At5g29210,0,0,0,0,0,0,0,0,0,0,0,1
At5g27990,0,0,0,0,0,0,0,0,0,0,0,1
At5g28050,0,0,0,0,0,0,0,0,0,0,0,1
At5g28090,0,0,0,0,0,0,0,0,0,0,0,1
At5g28110,0,0,0,0,0,0,0,0,0,0,0,1
At5g28130,0,0,0,0,0,0,0,0,0,0,0,1
At5g28140,0,0,0,0,0,0,0,0,0,0,0,1
At5g28200,0,0,0,0,0,0,0,0,0,0,0,1
At5g28210,0,0,0,0,0,0,0,0,0,0,0,1
At5g28920,0,0,0,0,0,0,0,0,0,0,0,1
At5g28930,0,0,0,0,0,0,0,0,0,0,0,1
At5g28940,0,0,0,0,0,0,0,0,0,0,0,1
At5g29010,0,0,0,0,0,0,0,0,0,0,0,1
At5g29020,0,0,0,0,0,0,0,0,0,0,0,1
At5g29030,0,0,0,0,0,0,0,0,0,0,0,1
At5g29040,0,0,0,0,0,0,0,0,0,0,0,1
At5g29050,0,0,0,0,0,0,0,0,0,0,0,1
At5g28010,0,0,0,0,0,0,0,0,0,0,0,1
At5g28040,0,0,0,0,0,0,0,0,0,0,0,1
At5g27630,0,0,0,0,0,0,0,0,0,0,0,1
At5g27650,0,0,0,0,0,0,0,0,0,0,0,1
At5g27670,0,0,0,0,0,0,0,0,0,0,0,1
At5g27800,0,0,0,0,0,0,0,0,0,0,0,1
At5g27810,0,0,0,0,0,0,0,0,0,0,0,1
At5g27720,0,0,0,0,0,0,0,0,0,0,0,1
At5g27840,0,0,0,0,0,0,0,0,0,0,0,1
At5g27870,0,0,0,0,0,0,0,0,0,0,0,1
At5g27890,0,0,0,0,0,0,0,0,0,0,0,1
At5g27900,0,0,0,0,0,0,0,0,0,0,0,1
At5g27910,0,0,0,0,0,0,0,0,0,0,0,1
At5g27850,0,0,0,0,0,0,0,0,0,0,0,1
At5g27970,0,0,0,0,0,0,0,0,0,0,0,1
At5g27620,0,0,0,0,0,0,0,0,0,0,0,1
At5g27150,0,0,0,0,0,0,0,0,0,0,0,1
At5g27340,0,0,0,0,0,0,0,0,0,0,0,1
At5g27390,0,0,0,0,0,0,0,0,0,0,0,1
At5g27440,0,0,0,0,0,0,0,0,0,0,0,1
At5g27480,0,0,0,0,0,0,0,0,0,0,0,1
At5g27490,0,0,0,0,0,0,0,0,0,0,0,1
At5g27510,0,0,0,0,0,0,0,0,0,0,0,1
At5g27530,0,0,0,0,0,0,0,0,0,0,0,1
At5g27540,0,0,0,0,0,0,0,0,0,0,0,1
At5g27430,0,0,0,0,0,0,0,0,0,0,0,1
At5g27570,0,0,0,0,0,0,0,0,0,0,0,1
At5g27580,0,0,0,0,0,0,0,0,0,0,0,1
At5g27210,0,0,0,0,0,0,0,0,0,0,0,1
At5g27010,0,0,0,0,0,0,0,0,0,0,0,1
At5g26940,0,0,0,0,0,0,0,0,0,0,0,1
At5g27040,0,0,0,0,0,0,0,0,0,0,0,1
At5g27050,0,0,0,0,0,0,0,0,0,0,0,1
At5g27080,0,0,0,0,0,0,0,0,0,0,0,1
At5g27110,0,0,0,0,0,0,0,0,0,0,0,1
At5g27160,0,0,0,0,0,0,0,0,0,0,0,1
At5g27180,0,0,0,0,0,0,0,0,0,0,0,1
At5g27190,0,0,0,0,0,0,0,0,0,0,0,1
At5g27200,0,0,0,0,0,0,0,0,0,0,0,1
At5g27220,0,0,0,0,0,0,0,0,0,0,0,1
At5g27230,0,0,0,0,0,0,0,0,0,0,0,1
At5g27240,0,0,0,0,0,0,0,0,0,0,0,1
At5g26900,0,0,0,0,0,0,0,0,0,0,0,1
At5g26910,0,0,0,0,0,0,0,0,0,0,0,1
At5g26960,0,0,0,0,0,0,0,0,0,0,0,1
At5g26330,0,0,0,0,0,0,0,0,0,0,0,1
At5g26350,0,0,0,0,0,0,0,0,0,0,0,1
At5g26360,0,0,0,0,0,0,0,0,0,0,0,1
At5g26615,0,0,0,0,0,0,0,0,0,0,0,1
At5g26625,0,0,0,0,0,0,0,0,0,0,0,1
At5g26635,0,0,0,0,0,0,0,0,0,0,0,1
At5g26645,0,0,0,0,0,0,0,0,0,0,0,1
At5g26675,0,0,0,0,0,0,0,0,0,0,0,1
At5g26605,0,0,0,0,0,0,0,0,0,0,0,1
At5g26696,0,0,0,0,0,0,0,0,0,0,0,1
At5g26734,0,0,0,0,0,0,0,0,0,0,0,1
At5g26760,0,0,0,0,0,0,0,0,0,0,0,1
At5g26840,0,0,0,0,0,0,0,0,0,0,0,1
At5g26870,0,0,0,0,0,0,0,0,0,0,0,1
At5g26880,0,0,0,0,0,0,0,0,0,0,0,1
At5g26890,0,0,0,0,0,0,0,0,0,0,0,1
At5g26210,0,0,0,0,0,0,0,0,0,0,0,1
At5g25950,0,0,0,0,0,0,0,0,0,0,0,1
At5g25760,0,0,0,0,0,0,0,0,0,0,0,1
At5g25940,0,0,0,0,0,0,0,0,0,0,0,1
At5g25960,0,0,0,0,0,0,0,0,0,0,0,1
At5g25990,0,0,0,0,0,0,0,0,0,0,0,1
At5g26020,0,0,0,0,0,0,0,0,0,0,0,1
At5g26070,0,0,0,0,0,0,0,0,0,0,0,1
At5g26080,0,0,0,0,0,0,0,0,0,0,0,1
At5g26120,0,0,0,0,0,0,0,0,0,0,0,1
At5g26130,0,0,0,0,0,0,0,0,0,0,0,1
At5g26140,0,0,0,0,0,0,0,0,0,0,0,1
At5g26150,0,0,0,0,0,0,0,0,0,0,0,1
At5g26060,0,0,0,0,0,0,0,0,0,0,0,1
At5g26110,0,0,0,0,0,0,0,0,0,0,0,1
At5g25980,0,0,0,0,0,0,0,0,0,0,0,1
At5g26180,0,0,0,0,0,0,0,0,0,0,0,1
At5g26190,0,0,0,0,0,0,0,0,0,0,0,1
At5g26240,0,0,0,0,0,0,0,0,0,0,0,1
At5g25470,0,0,0,0,0,0,0,0,0,0,0,1
At5g25410,0,0,0,0,0,0,0,0,0,0,0,1
At5g25490,0,0,0,0,0,0,0,0,0,0,0,1
At5g25530,0,0,0,0,0,0,0,0,0,0,0,1
At5g25550,0,0,0,0,0,0,0,0,0,0,0,1
At5g25560,0,0,0,0,0,0,0,0,0,0,0,1
At5g25580,0,0,0,0,0,0,0,0,0,0,0,1
At5g25620,0,0,0,0,0,0,0,0,0,0,0,1
At5g25750,0,0,0,0,0,0,0,0,0,0,0,1
At5g25480,0,0,0,0,0,0,0,0,0,0,0,1
At5g25570,0,0,0,0,0,0,0,0,0,0,0,1
At5g25510,0,0,0,0,0,0,0,0,0,0,0,1
At5g25800,0,0,0,0,0,0,0,0,0,0,0,1
At5g25860,0,0,0,0,0,0,0,0,0,0,0,1
At5g25880,0,0,0,0,0,0,0,0,0,0,0,1
At5g25340,0,0,0,0,0,0,0,0,0,0,0,1
At5g25080,0,0,0,0,0,0,0,0,0,0,0,1
At5g25060,0,0,0,0,0,0,0,0,0,0,0,1
At5g25180,0,0,0,0,0,0,0,0,0,0,0,1
At5g25290,0,0,0,0,0,0,0,0,0,0,0,1
At5g25360,0,0,0,0,0,0,0,0,0,0,0,1
At5g25370,0,0,0,0,0,0,0,0,0,0,0,1
At5g25380,0,0,0,0,0,0,0,0,0,0,0,1
At5g25400,0,0,0,0,0,0,0,0,0,0,0,1
At5g25415,0,0,0,0,0,0,0,0,0,0,0,1
At5g25430,0,0,0,0,0,0,0,0,0,0,0,1
At5g25040,0,0,0,0,0,0,0,0,0,0,0,1
At5g25150,0,0,0,0,0,0,0,0,0,0,0,1
At5g04880,0,0,0,0,0,0,0,0,0,0,0,1
At5g04850,0,0,0,0,0,0,0,0,0,0,0,1
At5g04870,0,0,0,0,0,0,0,0,0,0,0,1
At5g04890,0,0,0,0,0,0,0,0,0,0,0,1
At5g24690,0,0,0,0,0,0,0,0,0,0,0,1
At5g24710,0,0,0,0,0,0,0,0,0,0,0,1
At5g24830,0,0,0,0,0,0,0,0,0,0,0,1
At5g24940,0,0,0,0,0,0,0,0,0,0,0,1
At5g24980,0,0,0,0,0,0,0,0,0,0,0,1
At5g24810,0,0,0,0,0,0,0,0,0,0,0,1
At5g25020,0,0,0,0,0,0,0,0,0,0,0,1
At5g67530,0,0,0,0,0,0,0,0,0,0,0,1
At5g04860,0,0,0,0,0,0,0,0,0,0,0,1
At5g67290,0,0,0,0,0,0,0,0,0,0,0,1
At5g67380,0,0,0,0,0,0,0,0,0,0,0,1
At5g67550,0,0,0,0,0,0,0,0,0,0,0,1
At5g67500,0,0,0,0,0,0,0,0,0,0,0,1
At5g67560,0,0,0,0,0,0,0,0,0,0,0,1
At5g66960,0,0,0,0,0,0,0,0,0,0,0,1
At5g66980,0,0,0,0,0,0,0,0,0,0,0,1
At5g67000,0,0,0,0,0,0,0,0,0,0,0,1
At5g67010,0,0,0,0,0,0,0,0,0,0,0,1
At5g67020,0,0,0,0,0,0,0,0,0,0,0,1
At5g67050,0,0,0,0,0,0,0,0,0,0,0,1
At5g67060,0,0,0,0,0,0,0,0,0,0,0,1
At5g67240,0,0,0,0,0,0,0,0,0,0,0,1
At5g67250,0,0,0,0,0,0,0,0,0,0,0,1
At5g67130,0,0,0,0,0,0,0,0,0,0,0,1
At5g67220,0,0,0,0,0,0,0,0,0,0,0,1
At5g66930,0,0,0,0,0,0,0,0,0,0,0,1
At5g66660,0,0,0,0,0,0,0,0,0,0,0,1
At5g66710,0,0,0,0,0,0,0,0,0,0,0,1
At5g66730,0,0,0,0,0,0,0,0,0,0,0,1
At5g66770,0,0,0,0,0,0,0,0,0,0,0,1
At5g66680,0,0,0,0,0,0,0,0,0,0,0,1
At5g66810,0,0,0,0,0,0,0,0,0,0,0,1
At5g66820,0,0,0,0,0,0,0,0,0,0,0,1
At5g66890,0,0,0,0,0,0,0,0,0,0,0,1
At5g66900,0,0,0,0,0,0,0,0,0,0,0,1
At5g66940,0,0,0,0,0,0,0,0,0,0,0,1
At5g66950,0,0,0,0,0,0,0,0,0,0,0,1
At5g66510,0,0,0,0,0,0,0,0,0,0,0,1
At5g66000,0,0,0,0,0,0,0,0,0,0,0,1
At5g66055,0,0,0,0,0,0,0,0,0,0,0,1
At5g66030,0,0,0,0,0,0,0,0,0,0,0,1
At5g66340,0,0,0,0,0,0,0,0,0,0,0,1
At5g66360,0,0,0,0,0,0,0,0,0,0,0,1
At5g66370,0,0,0,0,0,0,0,0,0,0,0,1
At5g66390,0,0,0,0,0,0,0,0,0,0,0,1
At5g66350,0,0,0,0,0,0,0,0,0,0,0,1
At5g66430,0,0,0,0,0,0,0,0,0,0,0,1
At5g66240,0,0,0,0,0,0,0,0,0,0,0,1
At5g66160,0,0,0,0,0,0,0,0,0,0,0,1
At5g65950,0,0,0,0,0,0,0,0,0,0,0,1
At5g65960,0,0,0,0,0,0,0,0,0,0,0,1
At5g65910,0,0,0,0,0,0,0,0,0,0,0,1
At5g65940,0,0,0,0,0,0,0,0,0,0,0,1
At5g66010,0,0,0,0,0,0,0,0,0,0,0,1
At5g66020,0,0,0,0,0,0,0,0,0,0,0,1
At5g66060,0,0,0,0,0,0,0,0,0,0,0,1
At5g66150,0,0,0,0,0,0,0,0,0,0,0,1
At5g66180,0,0,0,0,0,0,0,0,0,0,0,1
At5g66200,0,0,0,0,0,0,0,0,0,0,0,1
At5g66220,0,0,0,0,0,0,0,0,0,0,0,1
At5g65560,0,0,0,0,0,0,0,0,0,0,0,1
At5g65570,0,0,0,0,0,0,0,0,0,0,0,1
At5g65670,0,0,0,0,0,0,0,0,0,0,0,1
At5g65710,0,0,0,0,0,0,0,0,0,0,0,1
At5g65780,0,0,0,0,0,0,0,0,0,0,0,1
At5g65820,0,0,0,0,0,0,0,0,0,0,0,1
At5g65790,0,0,0,0,0,0,0,0,0,0,0,1
At5g65530,0,0,0,0,0,0,0,0,0,0,0,1
At5g65540,0,0,0,0,0,0,0,0,0,0,0,1
At5g65550,0,0,0,0,0,0,0,0,0,0,0,1
At5g65260,0,0,0,0,0,0,0,0,0,0,0,1
At5g65250,0,0,0,0,0,0,0,0,0,0,0,1
At5g65370,0,0,0,0,0,0,0,0,0,0,0,1
At5g65450,0,0,0,0,0,0,0,0,0,0,0,1
At5g65430,0,0,0,0,0,0,0,0,0,0,0,1
At5g65420,0,0,0,0,0,0,0,0,0,0,0,1
At5g65500,0,0,0,0,0,0,0,0,0,0,0,1
At5g65510,0,0,0,0,0,0,0,0,0,0,0,1
At5g65290,0,0,0,0,0,0,0,0,0,0,0,1
At5g65220,0,0,0,0,0,0,0,0,0,0,0,1
At5g65270,0,0,0,0,0,0,0,0,0,0,0,1
At5g65180,0,0,0,0,0,0,0,0,0,0,0,1
At5g64950,0,0,0,0,0,0,0,0,0,0,0,1
At5g64830,0,0,0,0,0,0,0,0,0,0,0,1
At5g64880,0,0,0,0,0,0,0,0,0,0,0,1
At5g65050,0,0,0,0,0,0,0,0,0,0,0,1
At5g64920,0,0,0,0,0,0,0,0,0,0,0,1
At5g64960,0,0,0,0,0,0,0,0,0,0,0,1
At5g65080,0,0,0,0,0,0,0,0,0,0,0,1
At5g65100,0,0,0,0,0,0,0,0,0,0,0,1
At5g65130,0,0,0,0,0,0,0,0,0,0,0,1
At5g65230,0,0,0,0,0,0,0,0,0,0,0,1
At5g64970,0,0,0,0,0,0,0,0,0,0,0,1
At5g64980,0,0,0,0,0,0,0,0,0,0,0,1
At5g64590,0,0,0,0,0,0,0,0,0,0,0,1
At5g64600,0,0,0,0,0,0,0,0,0,0,0,1
At5g64610,0,0,0,0,0,0,0,0,0,0,0,1
At5g64690,0,0,0,0,0,0,0,0,0,0,0,1
At5g64710,0,0,0,0,0,0,0,0,0,0,0,1
At5g64720,0,0,0,0,0,0,0,0,0,0,0,1
At5g64650,0,0,0,0,0,0,0,0,0,0,0,1
At5g64670,0,0,0,0,0,0,0,0,0,0,0,1
At5g64630,0,0,0,0,0,0,0,0,0,0,0,1
At5g64740,0,0,0,0,0,0,0,0,0,0,0,1
At5g64790,0,0,0,0,0,0,0,0,0,0,0,1
At5g64800,0,0,0,0,0,0,0,0,0,0,0,1
At5g64780,0,0,0,0,0,0,0,0,0,0,0,1
At5g64730,0,0,0,0,0,0,0,0,0,0,0,1
At5g64760,0,0,0,0,0,0,0,0,0,0,0,1
At5g64930,0,0,0,0,0,0,0,0,0,0,0,1
At5g64500,0,0,0,0,0,0,0,0,0,0,0,1
At5g64440,0,0,0,0,0,0,0,0,0,0,0,1
At5g64360,0,0,0,0,0,0,0,0,0,0,0,1
At5g64390,0,0,0,0,0,0,0,0,0,0,0,1
At5g64350,0,0,0,0,0,0,0,0,0,0,0,1
At5g64400,0,0,0,0,0,0,0,0,0,0,0,1
At5g64480,0,0,0,0,0,0,0,0,0,0,0,1
At5g64490,0,0,0,0,0,0,0,0,0,0,0,1
At5g64520,0,0,0,0,0,0,0,0,0,0,0,1
At5g64160,0,0,0,0,0,0,0,0,0,0,0,1
At5g64100,0,0,0,0,0,0,0,0,0,0,0,1
At5g63900,0,0,0,0,0,0,0,0,0,0,0,1
At5g63910,0,0,0,0,0,0,0,0,0,0,0,1
At5g63890,0,0,0,0,0,0,0,0,0,0,0,1
At5g63870,0,0,0,0,0,0,0,0,0,0,0,1
At5g63860,0,0,0,0,0,0,0,0,0,0,0,1
At5g63930,0,0,0,0,0,0,0,0,0,0,0,1
At5g63940,0,0,0,0,0,0,0,0,0,0,0,1
At5g63960,0,0,0,0,0,0,0,0,0,0,0,1
At5g64010,0,0,0,0,0,0,0,0,0,0,0,1
At5g64030,0,0,0,0,0,0,0,0,0,0,0,1
At5g64070,0,0,0,0,0,0,0,0,0,0,0,1
At5g64090,0,0,0,0,0,0,0,0,0,0,0,1
At5g64130,0,0,0,0,0,0,0,0,0,0,0,1
At5g64150,0,0,0,0,0,0,0,0,0,0,0,1
At5g63510,0,0,0,0,0,0,0,0,0,0,0,1
At5g63440,0,0,0,0,0,0,0,0,0,0,0,1
At5g63640,0,0,0,0,0,0,0,0,0,0,0,1
At5g63690,0,0,0,0,0,0,0,0,0,0,0,1
At5g63720,0,0,0,0,0,0,0,0,0,0,0,1
At5g63730,0,0,0,0,0,0,0,0,0,0,0,1
At5g63820,0,0,0,0,0,0,0,0,0,0,0,1
At5g63620,0,0,0,0,0,0,0,0,0,0,0,1
At5g63480,0,0,0,0,0,0,0,0,0,0,0,1
At5g63210,0,0,0,0,0,0,0,0,0,0,0,1
At5g63220,0,0,0,0,0,0,0,0,0,0,0,1
At5g63260,0,0,0,0,0,0,0,0,0,0,0,1
At5g63110,0,0,0,0,0,0,0,0,0,0,0,1
At5g63280,0,0,0,0,0,0,0,0,0,0,0,1
At5g63150,0,0,0,0,0,0,0,0,0,0,0,1
At5g63380,0,0,0,0,0,0,0,0,0,0,0,1
At5g63390,0,0,0,0,0,0,0,0,0,0,0,1
At5g63400,0,0,0,0,0,0,0,0,0,0,0,1
At5g63460,0,0,0,0,0,0,0,0,0,0,0,1
At5g63520,0,0,0,0,0,0,0,0,0,0,0,1
At5g63540,0,0,0,0,0,0,0,0,0,0,0,1
At5g63570,0,0,0,0,0,0,0,0,0,0,0,1
At5g62940,0,0,0,0,0,0,0,0,0,0,0,1
At5g62950,0,0,0,0,0,0,0,0,0,0,0,1
At5g62750,0,0,0,0,0,0,0,0,0,0,0,1
At5g62890,0,0,0,0,0,0,0,0,0,0,0,1
At5g62880,0,0,0,0,0,0,0,0,0,0,0,1
At5g62900,0,0,0,0,0,0,0,0,0,0,0,1
At5g62760,0,0,0,0,0,0,0,0,0,0,0,1
At5g63000,0,0,0,0,0,0,0,0,0,0,0,1
At5g63050,0,0,0,0,0,0,0,0,0,0,0,1
At5g63070,0,0,0,0,0,0,0,0,0,0,0,1
At5g63080,0,0,0,0,0,0,0,0,0,0,0,1
At5g62830,0,0,0,0,0,0,0,0,0,0,0,1
At5g62850,0,0,0,0,0,0,0,0,0,0,0,1
At5g62580,0,0,0,0,0,0,0,0,0,0,0,1
At5g62590,0,0,0,0,0,0,0,0,0,0,0,1
At5g62610,0,0,0,0,0,0,0,0,0,0,0,1
At5g62540,0,0,0,0,0,0,0,0,0,0,0,1
At5g62575,0,0,0,0,0,0,0,0,0,0,0,1
At5g62290,0,0,0,0,0,0,0,0,0,0,0,1
At5g62320,0,0,0,0,0,0,0,0,0,0,0,1
At5g62160,0,0,0,0,0,0,0,0,0,0,0,1
At5g62050,0,0,0,0,0,0,0,0,0,0,0,1
At5g62230,0,0,0,0,0,0,0,0,0,0,0,1
At5g62250,0,0,0,0,0,0,0,0,0,0,0,1
At5g62310,0,0,0,0,0,0,0,0,0,0,0,1
At5g62380,0,0,0,0,0,0,0,0,0,0,0,1
At5g62390,0,0,0,0,0,0,0,0,0,0,0,1
At5g62400,0,0,0,0,0,0,0,0,0,0,0,1
At5g62420,0,0,0,0,0,0,0,0,0,0,0,1
At5g62110,0,0,0,0,0,0,0,0,0,0,0,1
At5g62120,0,0,0,0,0,0,0,0,0,0,0,1
At5g61830,0,0,0,0,0,0,0,0,0,0,0,1
At5g61850,0,0,0,0,0,0,0,0,0,0,0,1
At5g61760,0,0,0,0,0,0,0,0,0,0,0,1
At5g61840,0,0,0,0,0,0,0,0,0,0,0,1
At5g61865,0,0,0,0,0,0,0,0,0,0,0,1
At5g61910,0,0,0,0,0,0,0,0,0,0,0,1
At5g61920,0,0,0,0,0,0,0,0,0,0,0,1
At5g61940,0,0,0,0,0,0,0,0,0,0,0,1
At5g61980,0,0,0,0,0,0,0,0,0,0,0,1
At5g61990,0,0,0,0,0,0,0,0,0,0,0,1
At5g62000,0,0,0,0,0,0,0,0,0,0,0,1
At5g61720,0,0,0,0,0,0,0,0,0,0,0,1
At5g61750,0,0,0,0,0,0,0,0,0,0,0,1
At5g61800,0,0,0,0,0,0,0,0,0,0,0,1
At5g61450,0,0,0,0,0,0,0,0,0,0,0,1
